,team,month,npxGC_roll,npxG_roll,npxG_roll_adj,npxGC_roll_adj,npxGD_roll_adj
92,Liverpool,2021-04,1.1458333333333335,1.5145833333333334,1.6110495228952573,1.1156589634532563,0.49539055944200094
93,Liverpool,2021-05,1.1199999999999999,1.8416666666666672,1.8196294661929995,1.1500303863364676,0.6695990798565319
94,Liverpool,2021-08,1.1027777777777779,2.1750000000000003,1.9191579462476556,1.2221375968401247,0.6970203494075309
95,Liverpool,2021-09,1.1694444444444445,2.5083333333333333,2.1819833480856565,1.2817550283893726,0.9002283196962839
96,Liverpool,2021-10,1.0916666666666668,2.55625,2.3276064158422782,1.104969376717693,1.2226370391245853
97,Liverpool,2021-11,1.05,2.5722222222222224,2.421912457339994,1.008530112580416,1.4133823447595781
98,Liverpool,2021-12,0.8958333333333334,2.4611111111111117,2.305161958118978,0.8755778496037107,1.4295841085152672
99,Liverpool,2022-01,0.9333333333333335,2.163888888888889,2.0770908822691188,0.9200085936458433,1.1570822886232754
100,Manchester City,2021-02,0.4069444444444445,2.0097222222222224,1.9182716155606587,0.4334370321407958,1.4848345834198629
101,Manchester City,2021-03,0.5791666666666667,1.9708333333333334,1.8836090327445814,0.6042822155936626,1.2793268171509187
102,Manchester City,2021-04,0.6583333333333333,1.9416666666666667,1.9560846444791846,0.6361969600616012,1.3198876844175835
103,Manchester City,2021-05,0.7233333333333334,1.8183333333333334,1.845076862152394,0.7219921755050545,1.1230846866473396
104,Manchester City,2021-08,0.6555555555555556,1.9388888888888889,1.8530434248734,0.6718000555389859,1.181243369334414
105,Manchester City,2021-09,0.6333333333333333,2.0416666666666665,1.9689661008594201,0.6360105876155301,1.3329555132438902
106,Manchester City,2021-10,0.6895833333333333,2.0229166666666667,1.9363425547302062,0.6364920969693512,1.2998504577608552
107,Manchester City,2021-11,0.6194444444444445,2.2055555555555557,2.0759352118686762,0.5649518442275817,1.5109833676410944
108,Manchester City,2021-12,0.6142857142857144,2.267857142857143,2.059139176099119,0.6033940070883432,1.4557451690107757
109,Manchester City,2022-01,0.6277777777777778,2.0750000000000006,1.823088803492214,0.6355033172267461,1.1875854862654678
110,Manchester Utd,2021-02,1.0366666666666666,1.5200000000000002,1.440331551041677,1.0792662326235598,0.3610653184181172
111,Manchester Utd,2021-03,0.9416666666666664,1.1777777777777778,1.1544590462994624,0.9702932272655349,0.18416581903392748
112,Manchester Utd,2021-04,0.8458333333333332,1.35,1.3711384808934681,0.8532113105923091,0.517927170301159
113,Manchester Utd,2021-05,0.8583333333333332,1.2766666666666666,1.30299239901956,0.8173575055626533,0.4856348934569067
114,Manchester Utd,2021-08,0.9055555555555553,1.4111111111111112,1.353772243136053,0.8576967717147997,0.4960754714212533
115,Manchester Utd,2021-09,0.9333333333333332,1.375,1.2694912784762258,0.9247750087306588,0.344716269745567
116,Manchester Utd,2021-10,1.3,1.3062500000000001,1.1867718750639467,1.249623387316989,-0.06285151225304242
117,Manchester Utd,2021-11,1.5611111111111111,1.3,1.2286482062427697,1.3897396694902484,-0.1610914632474787
118,Manchester Utd,2021-12,1.67,1.2566666666666666,1.2187770341885233,1.441132169434916,-0.2223551352463926
119,Manchester Utd,2022-01,1.475,1.3062500000000001,1.2558794133191737,1.397253688158302,-0.14137427483912823
120,Newcastle Utd,2021-02,1.3766666666666667,0.7633333333333334,0.7564227128288061,1.3193526619612148,-0.5629299491324087
121,Newcastle Utd,2021-03,1.3166666666666667,0.8666666666666668,0.8467061393356202,1.356947277781811,-0.5102411384461908
122,Newcastle Utd,2021-04,1.2166666666666668,1.1416666666666668,1.149109577622404,1.2343981068836396,-0.08528852926123554
123,Newcastle Utd,2021-05,1.3616666666666668,1.145,1.1969551389981992,1.3008360656179505,-0.10388092661975135
124,Newcastle Utd,2021-08,1.4527777777777782,1.2694444444444446,1.2702519705797117,1.3212061248253053,-0.050954154245593575
125,Newcastle Utd,2021-09,1.6250000000000002,1.1805555555555556,1.139908988355072,1.4614616483239433,-0.3215526599688714
126,Newcastle Utd,2021-10,1.5458333333333334,1.06875,0.9710525388595694,1.5308093081026428,-0.5597567692430734
127,Newcastle Utd,2021-11,1.5270833333333336,0.8729166666666668,0.8233969093468907,1.541368170358824,-0.7179712610119333
128,Newcastle Utd,2021-12,1.4716666666666667,0.7216666666666668,0.6912027718309748,1.3771761786545627,-0.6859734068235879
129,Newcastle Utd,2022-01,1.5958333333333332,0.7333333333333334,0.6851735606216814,1.4003131909551687,-0.7151396303334873
130,Southampton,2021-02,1.165,0.8516666666666668,0.9357499836541463,1.0701700778595922,-0.13442009420544587
131,Southampton,2021-03,1.2666666666666668,0.9062500000000001,0.9473719925384427,1.2002853646631133,-0.2529133721246706
132,Southampton,2021-04,1.2520833333333332,1.03125,1.0439490050780216,1.2545076631197738,-0.21055865804175222
133,Southampton,2021-05,1.3900000000000001,1.1166666666666667,1.0871914547643347,1.3829693638403162,-0.29577790907598156
134,Southampton,2021-08,1.527777777777778,1.2444444444444445,1.1603048703740473,1.4761164588176816,-0.31581158844363433
135,Southampton,2021-09,1.416666666666667,1.2166666666666668,1.1695557066043514,1.3097958806145853,-0.14024017401023392
136,Southampton,2021-10,1.4666666666666668,1.28125,1.2043335001253312,1.3841848789069087,-0.17985137878157742
137,Southampton,2021-11,1.3277777777777777,1.261111111111111,1.1503588792813932,1.2882454967535835,-0.13788661747219022
138,Southampton,2021-12,1.3555555555555554,1.198611111111111,1.0944994756948203,1.259970609074576,-0.1654711333797556
139,Southampton,2022-01,1.3583333333333336,1.0138888888888888,0.9704317659024293,1.2570649230221331,-0.28663315711970383
140,Tottenham,2021-02,1.1633333333333336,1.0150000000000001,1.0581441444775384,1.112660424793588,-0.054516280316049714
141,Tottenham,2021-03,1.0791666666666668,1.2270833333333333,1.2461640626748962,1.071903608378522,0.17426045429637416
142,Tottenham,2021-04,1.1916666666666669,1.3145833333333332,1.3397502028867492,1.1894577474570243,0.1502924554297249
143,Tottenham,2021-05,1.2283333333333335,1.5733333333333335,1.477310224631087,1.307028647524905,0.17028157710618186
144,Tottenham,2021-08,1.4361111111111111,1.4999999999999998,1.399842648812826,1.4460630352356771,-0.0462203864228512
145,Tottenham,2021-09,1.3277777777777782,1.313888888888889,1.2395545315371888,1.3284685315597173,-0.08891400002252858
146,Tottenham,2021-10,1.2416666666666667,1.2416666666666667,1.188258760495739,1.1975976818397134,-0.009338921343974294
147,Tottenham,2021-11,1.0958333333333337,1.0166666666666666,0.9626843760567336,1.0356329513691385,-0.07294857531240484
148,Tottenham,2021-12,1.0133333333333332,1.3916666666666666,1.2666836742862702,0.9989824532652102,0.26770122102106
149,Tottenham,2022-01,0.8444444444444444,1.8333333333333333,1.5880401168920537,0.8110456872407136,0.7769944296513401
150,West Ham,2021-02,0.9133333333333333,1.3716666666666668,1.3148703774824773,0.9568165937087455,0.35805378377373176
151,West Ham,2021-03,0.9194444444444444,1.4555555555555557,1.3783042725034225,0.9247898290197077,0.4535144434837147
152,West Ham,2021-04,1.2916666666666667,1.304166666666667,1.337314606818853,1.246819368742423,0.09049523807643012
153,West Ham,2021-05,1.4533333333333336,1.2333333333333336,1.2833080897622908,1.4102590184642814,-0.12695092870199054
154,West Ham,2021-08,1.4555555555555555,1.4500000000000002,1.3501334520555373,1.5392764719866017,-0.18914301993106442
155,West Ham,2021-09,1.2666666666666668,1.402777777777778,1.2849468710059324,1.33322453648063,-0.048277665474697695
156,West Ham,2021-10,1.125,1.5916666666666668,1.3662430143753705,1.1916233285566316,0.174619685818739
157,West Ham,2021-11,1.0750000000000002,1.4111111111111112,1.3021271160159122,0.9885582831031847,0.3135688329127275
158,West Ham,2021-12,1.1361111111111113,1.1930555555555555,1.2115719755448333,1.0160067343619146,0.19556524118291874
159,West Ham,2022-01,1.2708333333333335,1.1875,1.1496965084133897,1.1821849882488986,-0.032488479835508954
160,Wolves,2021-02,0.8800000000000001,0.8716666666666667,0.8950528400447648,0.8705288577978133,0.024523982246951515
161,Wolves,2021-03,0.9638888888888887,0.9611111111111111,0.987695304682916,0.9278883143122095,0.05980699037070647
162,Wolves,2021-04,1.0208333333333333,1.0625,1.0751419122631212,0.9598899403201915,0.11525197194292969
163,Wolves,2021-05,1.2399999999999998,1.0799999999999998,1.0537465553840415,1.2285139550908182,-0.17476739970677668
164,Wolves,2021-08,1.1305555555555555,1.1055555555555554,1.0334029690556548,1.130476303325898,-0.09707333427024323
165,Wolves,2021-09,1.0972222222222223,1.0972222222222223,0.9904306887783708,1.127122922231034,-0.13669223345266313
166,Wolves,2021-10,1.0277777777777777,1.163888888888889,1.0156706671453972,1.019042645951109,-0.0033719788057118283
167,Wolves,2021-11,0.9750000000000001,1.2041666666666666,1.0324842678491575,0.9957453620891941,0.036738905759963414
168,Wolves,2021-12,1.255,0.915,0.823002809472683,1.2513427593304147,-0.4283399498577317
169,Wolves,2022-01,1.372222222222222,0.7611111111111111,0.7442526907609514,1.243311756328704,-0.4990590655677526
